,0,1,2
6342,2020-03-26 05:13:28+00:00,"Total number of COVID-19 positive cases rise to 649 in India which includes 593 active cases, 42 cured and 13 deaths. Follow LIVE updates: ",ZeeNewsEnglish
6343,2020-03-26 05:13:27+00:00,#NewsAlert | Death toll due to COVID-19 rises to 13 in India; cases soars to 649: Health Ministry #Coronavirus #Covid2019 #21DayLockdown,htTweets
6344,2020-03-26 05:13:26+00:00,Chirag Paswan gives ₹1cr from MPLADS fund for coronavirus in Bihar https://www.zoomnews.in/en/news-detail/chirag-paswan-gives-1cr-from-mplads-fund-for-coronavirus-in-bihar.html #chiragpaswan #coronavirusindia #CoronaVillains #CoronavirusLockdown #CoronavirusOutbreak #CoronaVirusUpdates #Coronafighters #CoronaVirusUpdate #COVID #COVID19 #Covid19India,Zoom_News_India
6345,2020-03-26 05:13:22+00:00,Covid-19 challenge: India works on 3-month plan https://m.economictimes.com/news/politics-and-nation/india-works-on-3-month-plan-to-stagger-dole/articleshow/74819187.cms,NigsV
6346,2020-03-26 05:13:19+00:00,"La policía india utiliza métodos no convencionales para hacer cumplir a los ciudadanos, las restricciones del COVID-19. ",huascarjp
6347,2020-03-26 05:13:18+00:00,Death toll due to COVID-19 rises to 13 in India; cases soars to 649 #StayHome,RizViews_
6348,2020-03-26 05:13:17+00:00,"Morality is not a question of science. Science here gives 2 options A) let the pandemic explode n have yr 97% humanity back, soundly immune to Covid-19. That’s 4 crore people in India alone B) Check the pandemic, bring down its spread and hope to find a cure in this period",Arcaneone1111
6349,2020-03-26 05:13:15+00:00,Finally India Getting the tracker for COVID-19 ,varunpathak17
6350,2020-03-26 05:13:13+00:00,"It's hard time, stay safe and healthy. This time will pass and we will rise again together.. #covid #covıd19 #covid_19 #corona #coronavirus #covid19italia #covidindia #people #human #stayhome #staystrong #stayhealthy #physionearme #healthcare #who #world #universe #daily",physionearme
6351,2020-03-26 05:13:08+00:00,#COVID19 India Status 593 Active COVID 2019 cases 42 Cured/discharged cases 13 Death cases 1 Migrated COVID-19 Patient,iTannu
6352,2020-03-26 05:13:03+00:00,"@UKinIndia @BBCHindi @BBCWorld @BBCNews Please help these guys, they have no way of exiting currently and dwindling resources. Covid-19: Britons caught in India lockdown demand more help ",Altindhistory
6353,2020-03-26 05:12:58+00:00,Sir please Coronavirus vaccine par work karoo india bana sakta ha 200% trust you jab hum covid 19 kit bana sakta ha too vaccine kyo nahi..... @ICMRDELH @drharshvardhan,Harishs56639730
6354,2020-03-26 05:12:56+00:00,"COVID-19 Count Reaches 649 in India, Death Toll 13 #coronavirusindia #CoronavirusLockdown #CoronavirusOutbreakindia",latestly
6355,2020-03-26 05:12:52+00:00,I'm also a student of perpetual help and @india Sir i must say that you are not giving proper response to even our calls and msgs.. And cases of covid-19 increaseing very fast day by day. Please take it seriously. Philippines haven't better medical services compared to india.,pankajfoujdar14
6356,2020-03-26 05:12:49+00:00,"In Other Countries..Actors, Sportsperson, Industrialists & Politician giving support at their Level to help with fight for Covid -19 . But in India.. If we exclude some good peoples - who are supporting with their resources to fight this national crisis; others are still waiting",iamkumarvikas92
6357,2020-03-26 05:12:44+00:00,#Coronavirus updates from India and the world: Total number of COVID-19 positive cases rises to 649 in India #CoronavirusOutbreak #CoronaVirusUpdates #CoronavirusLockdown Follow Live: https://www.freepressjournal.in/india/coronavirus-updates-from-india-and-the-world-march-26,fpjindia
6358,2020-03-26 05:12:30+00:00,"#Coronavirus in India Live Updates: Kashmir man dies of #Covid_19, another death in Maharashtra takes toll to 15",mail_today
6359,2020-03-26 05:12:20+00:00,@PMOIndia @narendramodi @bhupeshbaghel @MoHFW_INDIA Covid-19 || बस्तर के इन लोगों की समझदारी और सजगता को लाखों सलाम #SaluteChhattisgarh #GoodMorningChhattisgarh,abhijeet8686
6360,2020-03-26 05:12:11+00:00,"Sir, Thousands of daily wager people are facing acute shortage of food and shelter due to Covid 19 across country. Inspite of efforts of Govt. there is lot more to be done. Would request to start campaign in which we can contribute to help needy people. – at Uttam Nagar West Metro Station",dheeraj_kaul
6361,2020-03-26 05:12:10+00:00,Death toll due to #COVID-19 rises to 13 in #India; cases soars to 649: Health Ministry #CoronaUpdatesInIndia,AshishCawnpore
6362,2020-03-26 05:12:08+00:00,Pakistan wants Covid-19 Emergency Fund be placed under Saarc secretary general - india news - Hindustan Times ,Gokul_Sahni
6363,2020-03-26 05:12:02+00:00,#covidindia #ChineseVirus #ChineseVirus19 #ChineseVirusCorona,JaatVikky
6364,2020-03-26 05:11:56+00:00,"...a “don’t ask, don’t tell” strategy, based on minimal testing and buttressed by information massage, has been quietly emplaced... Japan’s winning its quiet fight against Covid-19 https://asiatimes.com/2020/03/japans-winning-its-quiet-fight-against-covid-19/ #India",DeePra6
6365,2020-03-26 05:11:50+00:00,Modi will Take Care of 9 Families Forever #किसानों_को_राहत_दो #श्रमिकों_को_राहत_राशि_दो #डॉक्टरों_को_सुरक्षित_करो #स्टूडेंट्स_रूम_रेंट_फ्री_करो #NYAYforIndia #IndiaMaangeNyay #lockdownindia #covidindia #21daylockdown #IndiaFightsCoronavirus #modioncorona #21daysLockdown,rakamraj1989
6366,2020-03-26 05:11:46+00:00,Update: Total positive cases of #COVID19 in #India is 649 as per @MoHFW_INDIA. @drharshvardhan @AshwiniKChoubey #COVID #StayHomeStaySafe #IndiaFightsCOVID19,PBNS_India
6367,2020-03-26 05:11:39+00:00,Mylab's first #COVID-19 Made-in-India Test Kit gets commercial approval The #Indian_government has so far acquired millions of test kits from Germany to enhance the diagnosis of PAN-India #Coronavirus patients Know more: https://bit.ly/3bt3NPC,BlueweaveC
6368,2020-03-26 05:11:20+00:00,"85-yr-old woman with foreign travel history dies of COVID-19, 2nd death in Gujarat https://www.zoomnews.in/en/news-detail/85yrold-woman-with-foreign-travel-history-dies-of-covid19-2nd-death-in-gujarat.html #CoronavirusLockdown #coronavirusindia #CoronavirusOutbreak #CoronaVirusUpdates #CoronaVirusUpdate #COVID #COVID19 #covid19australia #gujrat #Gujaratgovt",Zoom_News_India
6369,2020-03-26 05:11:15+00:00,Xiaomi postpones the launch of Mi 10 in India due to COVID-19 ,Anuj_Raghav_1
6370,2020-03-26 05:11:14+00:00,I urge the people of India to use Saba Naqvi as antidote of COVID 19 virus. She is more dangerous. आखिर ज़हर से ही ज़हर का इलाज होता है,Friend_In_Heart
6371,2020-03-26 05:11:04+00:00,COVID-19 slams tech outfits and startups in India - Reuters Herald @https://is.gd/0HkYec,ReutersHerald
6372,2020-03-26 05:11:03+00:00,"@BSYBJP please put radio caller or any tracking device for the people who travelled to India, suspected and covid positive, so that it is easy to monitor by officials and control without any panic #IndiaFightsCorona @PMOIndia",RudrayyaKn
6373,2020-03-26 05:11:03+00:00,"कोरोना से दुनियाभर में 21 हजार लोगों की मौत, ब्रिटेन के प्रिंस चार्ल्स भी संक्रमित #CoronaOutbreak #COVID #COVID19india #CoronavirusPandemic #coronavirusindia #coronavirusinindia #India #coronavirus",SirfSach01
6374,2020-03-26 05:10:51+00:00,"@PMOIndia @narendramodi @capt_amarinder @MoHFW_INDIA @DGPPunjabPolice @ndtv This is Rajpura Punjab near Patiala, need immediate attention on all sabji mandis morning. Vegetables can be sent on tractors to every street by vendors rather than creating chaos.covid-19 @onkarsidhu",iyepunjab
6375,2020-03-26 05:10:51+00:00,51 New cases in USA. Total cases in USA: 68472 1 New case in India. Total cases in India: 665 70 New cases in Mexico. Total cases in Mexico: 475 7 New cases in Kazakhstan. Total cases in Kazakhstan: 88 1 New death in Mexico. Total deaths in Mexico: 6 #Covid_19 #COVID2019,Covid19Rtn
6376,2020-03-26 05:10:46+00:00,"@oyorooms U hve provided very cheap yet best rooms to us since longtime. Ur network is across india. Can you provide the services to our doctors, volunteers as they are facing discrimination in society? Others too plz help @makemytrip @Cleartrip @YatraOfficial @FabHotels #COVID ",im_VVashishtha
6377,2020-03-26 05:10:38+00:00,"Can Covid cause Great Depression? During an interview (link attached) with India Today, Ruchir Sharma who is an Indian investor on the ongoing situation of Covid-19 as an unprecedented moment in global history https://www.indiatoday.in/india/video/situation-similar-great-depression-covid-19-pandemic-not-controlled-on-time-says-investor-exclusive-1658299-2020-03-21",MohanNa55652067
6378,2020-03-26 05:10:23+00:00,Sport star @rogerfederer decide to donate 1 #million Swiss Francs to vulnerable families of #COVID. Take a lead #India will come @imVkohli @sachin_rt @iamsrk @SrBachchan @akshaykumar @RNTata2000 @ImRo45 @BCCI @aamir_khan @anandmahindra @IPL @sundarpichai,DrJawahars
6379,2020-03-26 05:10:22+00:00,India standing tall against #ChineseVirus a total of 664 cases till now. #Lockdown21 is helping India to stop the spread of #COVID ,Deepak_SinglaVN
6380,2020-03-26 05:10:16+00:00,"We the People of India: Please Don’t fight over groceries, be respectful and kind to each other! “उतना ही खरीदें जितना ज़रूरी है!” #21daylockdown #India #IndiaFightsCorona #COVID19 #COVID #COVID2019 #COVIDー19 #HealthForAll #CoronavirusOutbreakindia #StayHome #staysafe",JayGangwani6
6381,2020-03-26 05:09:58+00:00,#BreakingNews: Death toll due to COVID-19 rises to 13 in India; cases soars to 649: Health Ministry. #CoronaUpdatesInIndia #CoronavirusOutbreak #COVID2019,TheDailyPioneer
6382,2020-03-26 05:09:53+00:00,How many testing kits available in India for covid-19 testing. What is the maximum samples can be tested in India for one day?,sachingowda094
6383,2020-03-26 05:09:52+00:00,@CMO_Odisha @gapg_dept @bargarhpolice @DMBargarh @sureshkpujari Please implement it in our #Bargarh district also..@MoSarkar_Odisha @skilledinodisha Much needed step to save #Bargarh district from #Covid_19india @COVID19_Odisha @COVID19_INDIA Thanks a lot @Vijaykulange sir,DibasKumarSahu
6384,2020-03-26 05:09:40+00:00,Coronavirus Update: INDIA. India reports first death from coronavirus in Kashmir. #COVID-19 #CORONAVIRUSPANDEMIC #CORONAVIRUS #NCDC #Coronavirus #covid19,Orodata
6385,2020-03-26 05:09:39+00:00,"BREAKING | First Covid-19 death in J&amp;K: 65-year-old man attends religious congregation with Indonesians, dies in Srinagar #CoronavirusOutbreak #JammuAndKashmir Read:",ibtimes_india
6386,2020-03-26 05:09:34+00:00,London International Awards 2020 cancelled due to Covid-19 https://www.campaignindia.in/article/london-international-awards-2020-cancelled-due-to-covid-19/459083,Campaign_India
6387,2020-03-26 05:09:20+00:00,Death toll due to COVID-19 rises to 13 in India; cases soars to 649: Health Ministry #CautionYesPanicNo #CoronavirusOutbreak #Covid19India #IndiaFightsCorona #StayHomeIndia #StayHome Follow live updates: http://toi.in/QElBfa53,timesofindia
6388,2020-03-26 05:09:16+00:00,"#SpiceJet to operate a special #flight on Delhi-Jodhpur route on Mar 29 to transport 142 evacuated Indians from Iran To operate flight as per Government of India’s request, to deploy Boeing 737 #Aircraft #COVID #Covid19India #Airlines #IndiaFightsCorona",travelobiz
6389,2020-03-26 05:09:15+00:00,What are The Adverse Effects of Spreading of Covid-19 in India #Coronavirus #COVID19 #COVIDInsurance https://bit.ly/3blush4,Compare_Policy
6390,2020-03-26 05:09:11+00:00,"Covid-19 challenge: India works on 3-month plan, to stagger dole - The Economic Times https://m.economictimes.com/news/politics-and-nation/india-works-on-3-month-plan-to-stagger-dole/articleshow/74819187.cms?utm_source=twitter_pwa&amp;utm_medium=social&amp;utm_campaign=socialsharebuttons via @economictimes",sanvai
6391,2020-03-26 05:09:05+00:00,Situation become worse day by day. Death toll due to COVID-19 rises to 13 in India; positive cases soars to 649: MOH. #StayAtHome #21daysLockdown,ASHOK04M
6392,2020-03-26 05:09:03+00:00,"247 COVID-19 deaths reported in US in a day, total confirmed cases surpass 68,000 mark http://dhunt.in/91Mvr?s=a&amp;ss=pd Source : ""India TV"" via Dailyhunt Download Now http://dhunt.in/DWND",YuvrajDutta4
6393,2020-03-26 05:09:01+00:00,"13 total deaths, 593 active cases of COVID-19 reported #india #health #epidemic https://www.hozint.com/?utm_source=twitter__hozint&amp;utm_content=1549847",_hozint
6394,2020-03-26 05:08:55+00:00,Prison inmates in UP make over 1.2 lakh masks in 10 days to fight Covid-19 - India News ,princeamitabh
6395,2020-03-26 05:08:43+00:00,"#@,pmo are you listening...Hindustan Times: Covid-19 update: Trucks ferrying essential goods stranded on highways as India locks down. https://www.hindustantimes.com/india-news/covid-19-update-trucks-ferrying-essential-goods-stranded-on-highways-as-india-locks-down-coronavirus/story-QHrN8cmh7LLuP0GjAdwlrO.html via @GoogleNews",ydatfarm
6396,2020-03-26 05:08:35+00:00,"Obv, cant be a strict binary here - democracy vs authoritarianism, needs to be nuanced. There are different shades of democratic values within a big country like India, for eg. Too early to decide how COVID-19 will play out but will be interesting to see how the narrative shapes",akhileshU
6397,2020-03-26 05:08:33+00:00,India Lockdown: COVID-19 aa hangurama kuramundhaa batholun ,thepressmv
6398,2020-03-26 05:08:32+00:00,Death toll due to COVID-19 rises to 13 in India; cases soars to 649: Health Ministry #coronavirusindia #CoronavirusOutbreak,abishabovas
6399,2020-03-26 05:08:32+00:00,Death toll due to COVID-19 rises to 13 in India; cases soars to 649: Health Ministry (Agencies) ,KashmirPatriot
6400,2020-03-26 05:08:00+00:00,"Covid-19 challenge: India works on 3-month plan, to stagger dole http://www.ecoti.in/gVQ24Z via @economictimes reports @nidhi_ET",prachivermaET
6401,2020-03-26 05:07:47+00:00,Namaste This is the *Government of India's Coronavirus (COVID-19) Helpdesk* to create awareness and help you and your family stay safe. For any emergency Helpline: *011-23978046* | Toll-Free Number: *1075* Email: *ncov2019@gov.in* Please choose from ,DevarshiJoshi14
6402,2020-03-26 05:07:44+00:00,"Bogota? Colombia? Jangan2 kayak pemerintah India nih, mau total lockdown atasi Pandemi Virus Wuhan aka COVID-19, tapi ga ngasih logistik ke rakyatnya. ",chalidaratna
